Date,SPY,QQQ,IEF,LQD,GLD
2023-01-09,370.865509,265.122528,86.990761,93.186607,174.100006
2023-01-10,373.466309,267.366669,86.443916,92.870399,174.740005
2023-01-11,378.189819,271.992126,86.999588,93.665268,174.619995
2023-01-12,379.566803,273.462128,87.775742,94.725075,176.639999
2023-01-13,381.039337,275.343719,87.308296,94.417374,178.759995
2023-01-17,380.341278,275.902313,87.034866,94.075516,177.589996
2023-01-18,374.336456,272.315582,88.216728,95.17804,177.080002
2023-01-19,371.611298,269.640167,88.049164,94.981499,179.889999
2023-01-20,378.534058,277.019409,87.467033,94.485764,179.289993
2023-01-23,383.076019,283.173676,87.184807,94.212265,179.630005
2023-01-24,382.664795,282.595551,87.687546,94.707985,180.279999
2023-01-25,382.808289,281.968323,87.784561,94.750725,181.110001
2023-01-26,387.015442,287.465942,87.467033,94.716515,179.470001
2023-01-27,387.904724,290.327484,87.334747,94.443054,179.220001
2023-01-30,383.03772,284.457458,87.06131,94.084045,178.759995
2023-01-31,388.669617,288.720337,87.502327,94.759247,179.410004
2023-02-01,392.800354,294.894165,88.131615,95.721199,181.669998
2023-02-02,398.518311,305.477936,88.096275,95.85836,177.899994
2023-02-03,394.282379,300.048889,87.150513,94.769554,173.460007
2023-02-06,391.872833,297.510742,86.399246,94.040833,173.820007
2023-02-07,396.998047,303.674805,86.187088,93.732193,173.979996
2023-02-08,392.656891,298.275085,86.50531,93.826469,174.410004
2023-02-09,389.252899,295.639008,86.116409,93.03775,173.029999
2023-02-10,390.161255,293.698639,85.700996,92.386169,173.360001
2023-02-13,394.741394,298.402496,85.904266,92.729088,172.479996
2023-02-14,394.559723,300.607483,85.515366,92.497612,172.610001
2023-02-15,395.841034,302.9104,85.259033,92.146118,170.889999
2023-02-16,390.390778,297.226501,84.976189,91.408821,170.75
2023-02-17,389.415497,295.129425,85.214851,91.76889,171.259995
2023-02-21,381.603485,288.142212,84.286774,90.465729,170.619995
2023-02-22,381.077545,288.357758,84.437004,90.722923,169.660004
2023-02-23,383.104675,290.876373,84.764076,91.434525,169.570007
2023-02-24,379.012177,286.005829,84.251404,90.74865,168.350006
2023-02-27,380.303009,288.053986,84.507721,90.774368,169.009995
2023-02-28,378.89743,287.681641,84.640327,90.808662,169.779999
2023-03-01,377.444061,285.368866,83.963654,90.242554,170.759995
2023-03-02,380.379547,287.730499,83.61824,90.319992,170.660004
2023-03-03,386.47998,293.679047,84.291344,91.343819,172.490005
2023-03-06,386.747742,294.012177,84.140785,91.094284,171.619995
2023-03-07,380.819336,290.405945,84.149635,90.836189,168.619995
2023-03-08,381.440887,291.856262,84.123077,90.689926,168.539993
2023-03-09,374.403351,286.799591,84.645645,90.603889,170.199997
2023-03-10,369.000977,282.771881,86.204437,91.90303,173.869995
2023-03-13,368.475067,284.86911,87.249573,91.980484,177.860001
2023-03-14,374.565948,291.415222,86.425896,91.705162,176.830002
2023-03-15,372.223297,292.944092,87.674721,92.582718,178.210007
2023-03-16,378.753998,300.666321,86.886429,92.445084,178.570007
2023-03-17,374.325317,299.24527,87.913841,92.909676,183.770004
2023-03-20,377.924713,300.307281,87.559563,92.634338,183.839996
2023-03-21,382.887085,304.596375,86.797874,93.081734,180.369995
2023-03-22,376.360199,300.454559,87.940422,93.623734,183.440002
2023-03-23,377.377655,304.017365,88.445229,93.890457,185.740005
2023-03-24,379.853973,305.136292,88.471825,94.182983,183.649994
2023-03-27,380.56424,303.045685,87.382446,93.055916,181.949997
2023-03-28,379.709991,301.435944,87.329254,92.901062,183.440002
2023-03-29,385.229095,306.932312,87.17868,93.331215,182.529999
2023-03-30,387.48468,309.837524,87.311546,93.460266,184.179993
2023-03-31,392.946198,314.990356,87.789833,94.303406,183.220001
2023-04-03,394.44342,314.224854,88.203377,94.873009,184.539993
2023-04-04,392.255066,313.164795,88.771355,94.993843,187.979996
2023-04-05,391.227997,310.07312,89.144089,95.304535,187.830002
2023-04-06,392.754181,312.163727,89.170715,95.218246,186.490005
2023-04-10,393.157227,311.98703,88.292137,94.778114,185.110001
2023-04-11,393.262878,309.984802,88.256653,94.752213,186.279999
2023-04-12,391.659912,307.24646,88.513985,94.553703,187.190002
2023-04-13,396.862244,313.263,88.221146,94.71769,189.720001
2023-04-14,395.892792,312.674072,87.786285,94.406967,186.360001
2023-04-17,397.313354,312.939026,87.227165,93.811493,185.529999
2023-04-18,397.57254,312.958679,87.369179,94.122192,186.25
2023-04-19,397.505341,312.811493,87.182838,93.656151,185.360001
2023-04-20,395.336151,310.426453,87.688667,94.010002,186.089996
2023-04-21,395.643219,310.750305,87.4757,94.070396,184.25
2023-04-24,396.056,310.10257,87.901649,94.484657,184.809998
2023-04-25,389.769043,304.252899,88.771355,94.898918,185.75
2023-04-26,388.118103,306.098083,88.425247,94.484657,184.740005
2023-04-27,395.844818,314.421112,87.848412,94.13945,184.75
2023-04-28,399.22345,316.590179,88.505119,94.873009,184.800003
2023-05-01,398.820312,316.227051,87.46344,93.341988,183.970001
2023-05-02,394.337891,313.469055,88.602097,94.467751,187.520004
2023-05-03,391.631226,311.417816,89.180313,94.623611,189.110001
2023-05-04,388.857239,310.318542,89.162521,94.363861,190.440002
2023-05-05,396.056,316.914154,88.682152,93.991493,187.460007
2023-05-08,396.16153,317.699249,88.139511,93.316017,187.690002
2023-05-09,394.424255,315.687286,88.03273,93.281372,189.020004
2023-05-10,396.267151,319.122467,88.691048,94.017464,188.75
2023-05-11,395.57605,320.162872,89.020187,94.381149,187.130005
2023-05-12,395.05777,319.014496,88.486435,93.800987,186.809998
2023-05-15,396.420715,320.741974,88.290733,93.298691,187.210007
2023-05-16,393.771576,321.105133,88.006065,92.831093,184.869995
2023-05-17,398.551514,324.99176,87.721413,92.822426,184.229996
2023-05-18,402.390839,331.027954,87.178734,92.432777,181.839996
2023-05-19,401.805328,330.282074,86.849617,92.320168,183.639999
2023-05-22,401.968597,331.391144,86.689484,92.285553,183.210007
2023-05-23,397.457336,327.190399,86.831833,92.476044,183.429993
2023-05-24,394.57782,325.511963,86.609436,92.112358,181.949997
2023-05-25,397.994904,333.432678,86.066803,91.809258,180.199997
2023-05-26,403.149078,341.952026,86.226906,92.198944,180.919998
2023-05-30,403.302734,343.502747,86.902985,92.891685,182.039993
2023-05-31,401.066315,341.54953,87.23214,93.194801,182.320007
2023-06-01,404.876892,345.495209,87.474678,93.480637,183.759995
2023-06-02,410.731812,348.086273,86.779167,93.228691,181.050003
2023-06-05,409.944733,348.331665,86.752411,93.028862,182.139999
2023-06-06,410.837402,348.272797,86.805901,93.211296,182.339996
2023-06-07,409.41684,342.364258,86.172798,92.377281,180.149994
2023-06-08,411.89325,346.614105,86.752411,92.994118,182.529999
2023-06-09,412.632294,347.939148,86.440323,92.750847,182.039993
2023-06-12,416.375641,353.818298,86.582977,93.046211,181.880005
2023-06-13,419.120758,356.537018,85.967705,92.629219,180.539993
2023-06-14,419.619934,359.128143,86.083618,92.915916,180.639999
2023-06-15,424.822174,363.40744,86.752411,93.723915,181.910004
2023-06-16,423.375122,361.120514,86.377876,93.55883,181.630005
2023-06-20,421.17868,360.603577,86.636482,93.897652,179.75
2023-06-21,419.020569,355.689392,86.716743,93.793381,179.490005
2023-06-22,420.533173,359.886139,86.226295,93.306877,177.710007
2023-06-23,417.353912,356.31842,86.582977,93.567505,178.199997
2023-06-26,415.648712,351.54184,86.796982,93.671745,178.509995
2023-06-27,420.205536,357.586212,86.493797,93.567505,177.690002
2023-06-28,420.417572,358.284058,86.841583,93.975822,177.279999
2023-06-29,422.074524,357.56662,85.949898,93.263443,177.089996
2023-06-30,427.055328,363.080353,86.137146,93.949776,178.270004
2023-07-03,427.546661,363.935364,85.763512,93.686562,178.470001
2023-07-05,426.910858,363.925598,85.352333,93.015419,177.839996
2023-07-06,423.56778,361.153961,84.655144,92.074104,177.309998
2023-07-07,422.498413,359.954895,84.547882,91.986977,178.639999
2023-07-10,423.56778,360.072815,84.985855,92.466324,178.779999
2023-07-11,426.265381,361.851807,85.164658,92.90213,179.449997
2023-07-12,429.695038,366.421967,85.995895,93.721428,181.880005
2023-07-13,433.105469,372.643402,86.710991,94.383835,182.009995
2023-07-14,432.835693,372.564728,86.281921,93.651649,181.429993
2023-07-17,434.338623,376.044006,86.424942,93.808571,181.559998
2023-07-18,437.566071,379.120239,86.523277,94.043884,183.639999
2023-07-19,438.539001,379.03183,86.818237,94.575577,183.669998
2023-07-20,435.629578,370.294403,86.129982,93.939308,182.740005
2023-07-21,435.629578,369.183746,86.201477,94.104904,182.179993
2023-07-24,437.575684,369.773407,85.995895,93.991608,181.399994
2023-07-25,438.770294,372.279724,85.835014,93.843437,182.410004
2023-07-26,438.837677,371.04129,86.129982,94.279221,183.300003
2023-07-27,435.928192,370.156769,85.191452,93.128754,180.419998
2023-07-28,440.196106,376.899017,85.468544,93.738823,181.860001
2023-07-31,441.034271,377.095612,85.57579,94.000298,182.350006
2023-08-01,439.772186,376.220917,85.07579,93.063644,180.460007
2023-08-02,433.654602,367.965057,84.905533,92.495171,179.600006
2023-08-03,432.411804,367.375305,84.278229,91.664299,179.539993
2023-08-04,430.456116,365.655334,85.174332,92.617615,180.190002
2023-08-07,434.213348,368.751312,84.968246,92.390221,179.779999
2023-08-08,432.325104,365.61615,85.398384,92.757561,178.639999
2023-08-09,429.434875,361.596252,85.452148,92.844986,177.789993
2023-08-10,429.589081,362.264618,84.797981,92.189056,177.600006
2023-08-11,429.338593,359.954895,84.349937,91.874245,177.600006
2023-08-14,431.708557,363.994385,84.215515,91.839264,177.059998
2023-08-15,426.679626,360.131805,84.05423,91.358246,176.589996
2023-08-16,423.548584,356.31842,83.731621,90.947182,175.570007
2023-08-17,420.321228,352.426361,83.624084,90.702301,175.300003
2023-08-18,420.523529,351.9841,83.875008,91.043358,175.330002
2023-08-21,423.259521,357.655029,83.355263,90.501137,175.809998
2023-08-22,422.113129,357.144012,83.391106,90.781006,176.100006
2023-08-23,426.814453,362.775665,84.296165,92.057892,177.889999
2023-08-24,420.899231,355.021088,83.982529,91.743042,177.850006
2023-08-25,423.866486,357.77298,83.955666,91.795517,177.619995
2023-08-28,426.554352,360.465973,84.188622,92.084106,178.130005
2023-08-29,432.720093,368.338501,84.789047,92.818771,179.869995
2023-08-30,434.502411,370.392639,84.780067,92.687576,180.320007
2023-08-31,433.866608,371.503265,84.950317,92.844986,180.020004
2023-09-01,434.675812,371.110199,84.431076,92.18412,180.110001
2023-09-05,432.797241,371.581879,83.918983,91.525833,178.639999
2023-09-06,429.887665,368.30899,83.703354,91.438026,177.830002
2023-09-07,428.567871,365.675018,83.990829,91.841805,178.020004
2023-09-08,429.213287,366.186066,84.00882,91.912033,178.080002
2023-09-11,432.036133,370.500763,83.865082,91.736496,178.410004
2023-09-12,429.666107,366.392517,83.98185,91.710144,177.490005
2023-09-13,430.167114,367.788116,84.080704,91.912033,177.080002
2023-09-14,433.876221,370.795624,83.892029,91.745285,177.169998
2023-09-15,428.648743,364.446442,83.63147,91.604805,178.339996
2023-09-18,428.900085,364.826447,83.712326,91.780373,179.389999
2023-09-19,428.01062,364.048828,83.406853,91.473167,179.220001
2023-09-20,424.075745,358.802704,83.343987,91.50827,179.350006
2023-09-21,417.066467,352.227814,82.724113,90.5867,178.050003
2023-09-22,416.128662,352.277039,83.047523,91.139679,178.619995
2023-09-25,417.878632,353.950256,82.4366,90.253181,177.699997
2023-09-26,411.73941,348.635254,82.409676,89.998642,176.279999
2023-09-27,411.903778,349.452301,82.041298,89.577354,174.100006
2023-09-28,414.291718,352.375458,82.26593,89.735321,173.229996
2023-09-29,413.286285,352.631348,82.28389,89.542244,171.449997
2023-10-02,413.121979,355.57431,81.616447,88.721901,169.649994
2023-10-03,407.591858,349.334198,80.940895,87.699776,169.160004
2023-10-04,410.559937,354.088074,81.4543,88.466377,169.139999
2023-10-05,410.405182,353.044769,81.607422,88.360634,168.830002
2023-10-06,415.277924,358.960205,81.130066,88.096298,169.699997
2023-10-09,417.936584,360.790924,82.165871,89.188927,172.820007
2023-10-10,420.111908,362.789032,82.003761,89.224144,172.529999
2023-10-11,421.832825,365.377625,82.454132,89.770462,173.789993
2023-10-12,419.261078,364.107849,81.661476,88.836456,173.259995
2023-10-13,417.172852,359.531097,82.183907,89.329895,178.830002
2023-10-16,421.562134,363.596069,81.697502,88.713104,177.960007
2023-10-17,421.542786,362.405121,80.895851,88.008194,178.289993
2023-10-18,415.92569,357.651123,80.517532,87.303284,180.869995
2023-10-19,412.271179,354.304626,80.121193,86.598366,183.089996
2023-10-20,407.20517,349.019135,80.589577,86.942001,183.589996
2023-10-23,406.499329,350.072357,80.967903,87.620476,182.970001
2023-10-24,409.564117,353.477875,81.11203,88.113922,182.949997
2023-10-25,403.685974,344.826233,80.400452,87.312065,183.720001
2023-10-26,398.85202,338.251373,81.012955,87.94651,184.009995
2023-10-27,397.044159,339.875397,81.139069,87.770279,186.149994
2023-10-30,401.791107,343.704132,80.868828,87.505913,185.100006
2023-10-31,404.314484,345.347839,80.697662,87.382584,184.089996
2023-11-01,408.626312,351.34198,81.627106,88.633095,183.509995
2023-11-02,416.457458,357.720062,82.132957,89.685539,184.119995
2023-11-03,420.256927,361.922791,82.765236,90.127701,184.789993
2023-11-06,421.223724,363.399231,82.286476,89.650146,183.350006
2023-11-07,422.422607,366.83432,82.756195,90.366486,182.589996
2023-11-08,422.731903,367.070496,83.090393,90.82637,180.770004
2023-11-09,419.43515,364.245697,82.26844,89.906616,181.490005
2023-11-10,425.980316,372.434753,82.35878,90.357651,179.509995
2023-11-13,425.57431,371.273315,82.313599,90.366486,180.509995
2023-11-14,433.83075,379.265533,83.551056,91.781517,182.119995
2023-11-15,434.749176,379.550934,82.900696,91.303955,181.639999
2023-11-16,435.280945,379.875793,83.523972,92.055695,183.690002
2023-11-17,435.822357,379.964386,83.578178,92.320984,183.669998
2023-11-20,439.177094,384.590332,83.695572,92.692398,183.369995
2023-11-21,438.219971,382.356079,83.80397,92.718956,185.350006
2023-11-22,439.911896,383.921082,83.776886,93.090378,184.559998
2023-11-24,440.182587,383.37973,83.343323,92.612839,185.520004
2023-11-27,439.389832,383.045074,83.975578,93.364563,186.770004
2023-11-28,439.82486,384.049072,84.34594,93.736,189.259995
2023-11-29,439.515564,383.674927,84.788536,94.496582,189.539993
2023-11-30,441.246033,382.710419,84.373024,94.001312,188.75
2023-12-01,443.856415,383.802948,85.16909,95.133095,192.009995
2023-12-04,441.526459,380.239929,84.815895,94.698158,187.860001
2023-12-05,441.439423,381.194641,85.413643,95.452667,187.149994
2023-12-06,439.660553,378.989899,85.766838,95.807739,187.839996
2023-12-07,443.015289,384.285217,85.64003,95.816635,188.149994
2023-12-08,444.919983,385.997894,85.087578,95.301796,185.639999
2023-12-11,446.650513,389.295105,85.096642,95.275131,183.589996
2023-12-12,448.690369,392.395569,85.277794,95.816635,183.490005
2023-12-13,454.877899,397.385742,86.545731,97.423325,187.630005
2023-12-14,456.337799,397.041229,87.265144,98.459412,188.729996
2023-12-15,455.586395,398.960602,87.192451,98.316872,187.0
2023-12-18,458.149139,401.47348,87.001717,97.907082,187.850006
2023-12-19,460.935089,403.524811,87.165192,98.031792,189.130005
2023-12-20,454.547791,397.528625,87.592125,98.290184,188.100006
2023-12-21,458.857758,402.153992,87.455872,98.254547,189.429993
2023-12-22,459.779968,402.755585,87.37413,98.085258,190.270004
2023-12-26,461.721344,405.22113,87.42865,98.290184,191.720001
2023-12-27,462.556213,406.046112,88.109894,99.207756,192.589996
2023-12-28,462.730896,405.848694,87.773804,98.949402,191.470001
2023-12-29,461.391357,404.092346,87.555817,98.584137,191.169998
2024-01-02,458.809235,397.254211,87.228798,97.915993,190.720001
2024-01-03,455.062256,393.050629,87.437706,97.69326,189.130005
2024-01-04,453.596436,391.027832,86.910904,97.149826,189.320007
2024-01-05,454.217743,391.491608,86.592941,96.802399,189.350006
2024-01-08,460.702057,399.582916,86.883644,97.541794,187.869995
2024-01-09,460.003204,400.372314,86.847282,97.711082,187.929993
2024-01-10,462.604706,403.085938,86.711037,97.586372,187.5
2024-01-11,462.400879,403.924591,87.174294,98.17437,187.869995
2024-01-12,462.72113,404.131805,87.410477,98.38813,189.710007
2024-01-16,461.022461,404.092346,86.701965,97.390381,187.910004
2024-01-17,458.459747,401.812958,86.420357,97.185471,185.839996
2024-01-18,462.536774,407.516327,86.22963,96.998398,187.369995
2024-01-19,468.302826,415.597809,86.238724,97.096375,187.929993
2024-01-22,469.292999,416.140533,86.502113,97.363647,187.220001
2024-01-23,470.661652,417.86734,86.284119,97.007301,187.949997
2024-01-24,471.176147,420.186249,86.038864,96.820198,186.399994
2024-01-25,473.738831,420.699249,86.411285,97.461632,187.139999
2024-01-26,473.136993,418.192993,86.256866,97.185471,187.009995
2024-01-29,476.883881,422.475403,86.774628,97.586372,188.330002
2024-01-30,476.515137,419.663177,86.892731,97.898155,188.589996
2024-01-31,468.739655,411.443604,87.619385,98.147606,188.449997
2024-02-01,474.874634,416.288574,88.162094,98.906654,190.410004
2024-02-02,479.87381,423.324005,87.01474,98.003677,188.610001
2024-02-05,478.126495,422.771454,86.167938,97.064941,187.570007
2024-02-06,479.514587,421.922852,86.632317,97.610298,188.550003
2024-02-07,483.513947,426.264526,86.477531,97.324211,188.5
2024-02-08,483.727478,427.053925,86.195259,96.823547,188.330002
2024-02-09,486.523132,431.257416,86.040443,96.698395,187.600006
2024-02-12,486.309601,429.570099,86.122383,96.707336,187.110001
2024-02-13,479.611664,422.870148,85.175407,95.643448,184.529999
2024-02-14,483.970215,427.478271,85.494087,96.090469,184.419998
2024-02-15,487.309448,428.75119,85.73085,96.439125,185.660004
2024-02-16,484.88266,424.863403,85.357491,96.090469,186.339996
2024-02-20,482.213196,421.656433,85.503197,96.412292,187.470001
2024-02-21,482.649963,419.969086,85.230011,96.170921,187.479996
2024-02-22,492.638733,432.263977,85.239151,96.322899,187.559998
2024-02-23,492.978455,430.991058,85.630684,96.609001,188.619995
2024-02-26,491.172913,430.76413,85.503197,96.305023,188.199997
2024-02-27,492.085388,431.800232,85.311981,96.170921,188.0
2024-02-28,491.434998,429.501038,85.621605,96.16198,188.339996
2024-02-29,493.201721,433.181641,85.794601,96.251366,189.309998
2024-03-01,497.832001,439.70401,86.186256,96.837311,192.889999
2024-03-04,497.298126,438.135101,85.994537,96.657852,196.009995
2024-03-05,492.328064,430.27066,86.524071,97.187263,197.190002
2024-03-06,494.822784,432.974426,86.734055,97.447479,198.809998
2024-03-07,499.734589,439.546143,86.880142,97.689766,199.940002
2024-03-08,496.735107,433.201385,86.944046,97.824356,201.630005
2024-03-11,496.307983,431.593018,86.834496,97.842308,202.0
2024-03-12,501.646973,437.779846,86.478424,97.528229,199.789993
2024-03-13,500.860626,434.415039,86.28669,97.429535,201.190002
2024-03-14,499.870605,433.319794,85.647614,96.711693,200.350006
2024-03-15,496.438171,428.168945,85.501526,96.738632,199.710007
2024-03-18,499.388519,432.252563,85.4011,96.577095,200.029999
2024-03-19,502.163696,433.32959,85.647614,96.855278,199.800003
2024-03-20,506.80838,438.467377,85.84848,97.034721,202.179993
2024-03-21,508.483185,440.542297,85.857582,97.178299,201.970001
2024-03-22,507.519226,441.046265,86.277557,97.510284,200.350006
2024-03-25,506.117065,439.445618,86.049301,97.178299,200.990005
2024-03-26,505.18222,438.022827,86.177132,97.151367,201.639999
2024-03-27,509.427704,439.51474,86.505821,97.824356,203.100006
2024-03-28,509.330322,438.704529,86.423653,97.734619,205.720001
2024-04-01,508.444183,439.633362,85.64167,96.798775,207.820007
2024-04-02,505.211487,435.839172,85.458511,96.654694,210.889999
2024-04-03,505.766418,436.817352,85.55925,96.71772,212.740005
2024-04-04,499.593079,430.138123,85.852264,96.825829,211.520004
2024-04-05,504.812164,435.206818,85.284576,96.402481,215.139999
2024-04-08,505.094513,435.335358,85.09227,96.393456,216.479996
2024-04-09,505.678802,436.945831,85.431076,96.888863,217.669998
2024-04-10,500.615479,433.131927,84.295624,95.51078,215.610001
2024-04-11,504.393524,440.048248,84.176613,95.31263,219.800003
2024-04-12,497.431366,433.033112,84.524559,95.528801,216.889999
2024-04-15,491.199463,425.909271,83.984322,94.47496,220.949997
2024-04-16,490.303558,425.948792,83.654663,94.159737,221.220001
2024-04-17,487.401855,420.751678,84.185776,94.673134,219.589996
2024-04-18,486.398926,418.350708,83.892738,94.483994,220.339996
2024-04-19,482.153442,409.695374,84.002655,94.583054,221.029999
2024-04-22,486.593689,413.815521,84.011787,94.817215,215.570007
2024-04-23,492.36792,419.990906,84.121674,94.979347,215.039993
2024-04-24,492.134277,421.413727,83.865288,94.610062,214.639999
2024-04-25,490.264618,419.378265,83.544792,94.330856,215.919998
2024-04-26,494.909393,425.850067,83.773705,94.691124,216.619995
2024-04-29,496.662048,427.579071,84.112511,95.087456,216.179993
2024-04-30,488.794403,419.516602,83.718781,94.565056,211.869995
2024-05-01,487.207153,416.483246,84.050316,94.958405,213.789993
2024-05-02,491.764221,421.798981,84.445206,95.546188,213.130005
2024-05-03,497.859802,430.276489,84.913582,96.21534,212.960007
2024-05-06,503.001038,434.989502,84.987061,96.486626,215.199997
2024-05-07,503.556152,435.058685,85.207474,96.531868,214.210007
2024-05-08,503.604706,434.801727,84.968697,96.287697,213.580002
2024-05-09,506.5065,435.750305,85.225845,96.441437,216.949997
2024-05-10,507.158966,436.777802,84.950325,96.133965,218.710007
2024-05-13,507.227081,437.785645,85.051338,96.170151,216.259995
2024-05-14,509.554321,440.601624,85.299316,96.45047,218.089996
2024-05-15,515.864136,447.488373,85.942184,97.30954,220.889999
2024-05-16,514.802734,446.579315,85.776894,97.1558,220.029999
2024-05-17,515.542725,446.361908,85.510536,96.929726,223.660004
2024-05-20,516.136719,449.474335,85.381981,96.884521,224.559998
2024-05-21,517.402527,450.353668,85.602386,97.047272,224.229996
2024-05-22,515.912842,450.264709,85.49218,96.902588,220.110001
2024-05-23,512.14447,448.239288,85.18911,96.477577,215.720001
2024-05-24,515.533081,452.477997,85.299316,96.739838,215.919998
2024-05-28,515.89325,454.187286,84.821762,96.161079,218.190002
2024-05-29,512.280701,450.985992,84.40847,95.64563,216.160004
2024-05-30,508.882446,446.154419,84.83094,96.233429,216.570007
2024-05-31,513.517456,445.324463,85.225845,96.658455,215.300003
2024-06-03,513.936157,447.715607,85.784042,97.32563,217.220001
2024-06-04,514.51062,448.940735,86.253822,97.706871,215.270004
2024-06-05,520.625671,457.991333,86.567001,98.033623,217.820007
2024-06-06,520.615845,457.833252,86.530151,97.9701,219.429993
2024-06-07,519.983032,457.428101,85.618225,97.089615,211.600006
2024-06-10,521.589661,459.275787,85.434013,96.889908,213.539993
2024-06-11,522.845764,462.427643,85.885368,97.307472,214.149994
2024-06-12,527.139893,468.484375,86.364357,97.90657,214.720001
2024-06-13,528.201233,471.023712,86.935455,98.369499,212.970001
2024-06-14,528.522766,473.464203,87.138107,98.451187,215.729996
2024-06-17,532.729126,479.264069,86.732811,97.988266,214.610001
2024-06-18,534.082764,479.412231,87.110458,98.442108,215.470001
2024-06-20,532.631775,475.716949,86.889404,98.115311,218.160004
2024-06-21,531.917725,474.442383,86.907806,98.142555,214.779999
2024-06-24,530.18866,469.040985,86.981506,98.242416,215.630005
2024-06-25,532.230347,474.404785,87.055199,98.206093,214.559998
2024-06-26,532.894592,475.384491,86.530151,97.670547,212.580002
2024-06-27,533.734619,476.611603,86.723587,97.861191,214.990005
2024-06-28,531.634399,474.137543,86.263023,97.23484,215.009995
2024-07-01,532.728516,476.918427,85.620895,96.657326,215.570007
2024-07-02,536.313599,481.925903,85.944267,97.276733,215.559998
2024-07-03,538.707031,485.943726,86.517105,97.996376,217.990005
2024-07-05,541.813416,491.01062,86.997551,98.506485,220.929993
2024-07-08,542.438599,492.178345,87.025276,98.497375,218.190002
2024-07-09,542.966125,492.603851,86.905151,98.315193,218.559998
2024-07-10,548.338928,497.73999,86.988312,98.552025,219.360001
2024-07-11,543.61084,486.824493,87.542671,99.080353,223.25
2024-07-12,547.039612,489.68454,87.727455,99.444725,223.110001
2024-07-15,548.544128,491.000732,87.450294,98.898193,223.830002
2024-07-16,551.796997,491.188751,87.838333,99.472069,228.289993
2024-07-17,544.060303,476.769928,87.912262,99.517578,227.229996
2024-07-18,539.879089,474.513611,87.662766,99.089485,225.779999
2024-07-19,536.294006,470.307709,87.385582,98.725082,221.729996
2024-07-22,541.823181,477.31427,87.302437,98.670456,221.800003
2024-07-23,540.973267,475.631866,87.367134,98.59758,222.580002
2024-07-24,528.71344,458.570862,87.173088,97.996376,221.800003
2024-07-25,525.95874,453.513824,87.367134,98.388069,218.330002
2024-07-26,531.849304,458.16507,87.782906,98.934608,220.630005
2024-07-29,532.161865,459.085388,87.93074,99.144135,220.320007
2024-07-30,529.465759,452.781525,88.115532,99.226112,222.520004
2024-07-31,538.072083,466.181,88.762268,99.799988,226.550003
2024-08-01,530.452332,454.889435,89.141296,100.13092,225.770004
2024-08-02,520.576233,444.092682,90.52211,101.109093,225.339996
2024-08-05,505.4151,430.851501,90.614761,100.853127,222.479996
2024-08-06,510.074799,434.968353,89.808533,100.194901,220.699997
2024-08-07,506.665436,430.257751,89.4842,99.737831,220.550003
2024-08-08,518.378296,443.419739,89.215439,99.783531,224.009995
2024-08-09,520.664062,445.735413,89.576851,100.295479,224.559998
2024-08-12,520.937744,446.695312,89.827057,100.505753,228.410004
2024-08-13,529.504883,457.779114,90.225578,101.209648,228.059998
2024-08-14,531.175293,457.927582,90.346024,101.657608,226.199997
2024-08-15,540.279724,469.496216,89.780739,101.346786,226.910004
2024-08-16,541.491089,470.099884,89.95681,101.64846,231.990005
2024-08-19,546.668518,476.275146,90.077278,101.886131,231.610001
2024-08-20,545.779541,475.275635,90.43869,102.151276,232.460007
2024-08-21,547.655151,477.492371,90.624039,102.379807,232.149994
2024-08-22,543.356873,469.921814,90.207016,101.95929,229.369995
2024-08-23,549.130188,475.018341,90.624039,102.544365,232.020004
2024-08-26,547.821167,470.406677,90.512848,102.416389,232.759995
2024-08-27,548.573425,471.811951,90.475761,102.334122,233.389999
2024-08-28,545.388794,466.458099,90.429436,102.123863,231.75
2024-08-29,545.437561,465.775269,90.271904,101.950142,232.949997
2024-08-30,550.644409,471.327026,89.95681,101.666771,231.289993
2024-09-03,539.312683,457.017151,90.549789,101.974136,230.289993
2024-09-04,538.208862,455.829559,91.07962,102.607224,230.429993
2024-09-05,536.89978,456.255096,91.293404,103.111877,232.350006
2024-09-06,527.863647,444.033295,91.423531,103.065994,230.630005
2024-09-09,533.773682,449.743408,91.553658,103.295364,231.600006
2024-09-10,536.098694,453.89978,91.944046,103.579803,232.619995
2024-09-11,541.598572,463.756439,91.878975,103.625671,232.25
2024-09-12,546.160522,468.308746,91.73027,103.552277,236.330002
2024-09-13,549.013,470.406677,91.90686,103.873413,238.679993
2024-09-16,549.823853,468.328491,92.148529,104.332169,238.660004
2024-09-17,550.048523,468.575897,91.981216,104.341347,237.339996
2024-09-18,548.417175,466.547119,91.581535,103.910118,235.509995
2024-09-19,557.775574,478.343414,91.507187,104.001862,239.169998
2024-09-20,556.811401,477.433014,91.479301,104.093605,242.210007
2024-09-23,558.202759,478.698517,91.423531,103.946823,242.679993
2024-09-24,559.799866,481.007568,91.525764,104.121147,246.070007
2024-09-25,558.565369,481.453522,91.153969,103.506416,245.729996
2024-09-26,560.779785,485.07074,91.088921,103.506416,246.979996
2024-09-27,559.966492,482.375183,91.451408,103.919296,245.020004
2024-09-30,562.210449,483.683319,91.200462,103.662384,243.059998
2024-10-01,557.17395,476.944427,91.532326,104.160576,245.610001
2024-10-02,557.409058,477.618347,91.271294,103.930336,245.660004
2024-10-03,556.390015,477.261536,90.805206,103.258102,245.490005
